Time,leftPos,leftSpeed,rightPos,rightSpeed
20,0,0,0,0
00019.96,1029299.0,-767.0,-1039451.0,838.0,
00019.98,1029145.0,-810.0,-1039256.0,865.0,
000020.0,1028950.0,-853.0,-1039052.0,890.0,
00020.02,1028756.0,-887.0,-1038851.0,913.0,
00020.04,1028561.0,-910.0,-1038648.0,935.0,
00020.06,1028365.0,-921.0,-1038436.0,958.0,
00020.08,1028208.0,-927.0,-1038236.0,981.0,
000020.1,1028006.0,-931.0,-1038022.0,1001.0,
00020.12,1027798.0,-936.0,-1037822.0,1015.0,
00020.14,1027580.0,-945.0,-1037612.0,1023.0,
00020.16,1027354.0,-958.0,-1037400.0,1028.0,
00020.18,1027174.0,-977.0,-1037176.0,1032.0,
000020.2,1026938.0,-1001.0,-1036946.0,1039.0,
00020.22,1026692.0,-1029.0,-1036710.0,1052.0,
00020.24,1026445.0,-1060.0,-1036466.0,1072.0,
00020.26,1026197.0,-1093.0,-1036223.0,1099.0,
00020.28,1025941.0,-1123.0,-1035978.0,1130.0,
000020.3,1025735.0,-1151.0,-1035727.0,1161.0,
00020.32,1025469.0,-1176.0,-1035485.0,1187.0,
00020.34,1025200.0,-1199.0,-1035232.0,1207.0,
00020.36,1024937.0,-1221.0,-1034966.0,1221.0,
00020.38,1024672.0,-1238.0,-1034699.0,1234.0,
000020.4,1024407.0,-1254.0,-1034433.0,1249.0,
00020.42,1024198.0,-1264.0,-1034157.0,1266.0,
00020.44,1023941.0,-1270.0,-1033888.0,1290.0,
00020.46,1023677.0,-1268.0,-1033633.0,1312.0,
00020.48,1023404.0,-1264.0,-1033380.0,1329.0,
000020.5,1023140.0,-1261.0,-1033132.0,1333.0,
00020.52,1022927.0,-1263.0,-1032876.0,1325.0,
00020.54,1022654.0,-1267.0,-1032622.0,1308.0,
00020.56,1022389.0,-1274.0,-1032362.0,1290.0,
00020.58,1022121.0,-1280.0,-1032101.0,1276.0,
000020.6,1021857.0,-1285.0,-1031843.0,1272.0,
00020.62,1021582.0,-1285.0,-1031581.0,1276.0,
00020.64,1021357.0,-1286.0,-1031323.0,1283.0,
00020.66,1021079.0,-1288.0,-1031047.0,1291.0,
00020.68,1020794.0,-1297.0,-1030767.0,1299.0,
000020.7,1020497.0,-1309.0,-1030476.0,1309.0,
00020.72,1020184.0,-1327.0,-1030154.0,1328.0,
00020.74,1019942.0,-1352.0,-1029825.0,1357.0,
00020.76,1019621.0,-1382.0,-1029508.0,1402.0,
00020.78,1019293.0,-1414.0,-1029199.0,1457.0,
000020.8,1018970.0,-1449.0,-1028899.0,1509.0,
00020.82,1018644.0,-1484.0,-1028586.0,1547.0,
00020.84,1018318.0,-1514.0,-1028273.0,1564.0,
00020.86,1018059.0,-1535.0,-1027960.0,1565.0,
00020.88,1017732.0,-1549.0,-1027648.0,1559.0,
000020.9,1017393.0,-1557.0,-1027332.0,1551.0,
00020.92,1017044.0,-1565.0,-1027009.0,1552.0,
00020.94,1016699.0,-1576.0,-1026676.0,1559.0,
00020.96,1016347.0,-1593.0,-1026338.0,1572.0,
00020.98,1016066.0,-1614.0,-1025974.0,1589.0,
000021.0,1015721.0,-1636.0,-1025612.0,1617.0,
00021.02,1015355.0,-1655.0,-1025259.0,1654.0,
00021.04,1014990.0,-1671.0,-1024920.0,1696.0,
00021.06,1014624.0,-1686.0,-1024577.0,1729.0,
00021.08,1014334.0,-1702.0,-1024229.0,1749.0,
000021.1,1013900.0,-1718.0,-1023880.0,1753.0,
00021.12,1013608.0,-1731.0,-1023538.0,1748.0,
00021.14,1013232.0,-1740.0,-1023185.0,1739.0,
00021.16,1012852.0,-1748.0,-1022825.0,1731.0,
00021.18,1012471.0,-1756.0,-1022460.0,1734.0,
000021.2,1012170.0,-1767.0,-1022082.0,1744.0,
00021.22,1011798.0,-1782.0,-1021700.0,1763.0,
00021.24,1011418.0,-1796.0,-1021330.0,1788.0,
00021.26,1011024.0,-1806.0,-1020962.0,1816.0,
00021.28,1010633.0,-1814.0,-1020591.0,1841.0,
000021.3,1010308.0,-1822.0,-1020210.0,1857.0,
00021.32,1009909.0,-1837.0,-1019818.0,1865.0,
00021.34,1009496.0,-1857.0,-1019422.0,1871.0,
00021.36,1009064.0,-1883.0,-1019032.0,1881.0,
00021.38,1008630.0,-1914.0,-1018615.0,1898.0,
000021.4,1008190.0,-1950.0,-1018196.0,1923.0,
00021.42,1007837.0,-1987.0,-1017750.0,1958.0,
00021.44,1007397.0,-2026.0,-1017309.0,1998.0,
00021.46,1006934.0,-2060.0,-1016873.0,2045.0,
00021.48,1006471.0,-2092.0,-1016444.0,2092.0,
000021.5,1006008.0,-2120.0,-1016004.0,2134.0,
00021.52,1005642.0,-2147.0,-1015561.0,2163.0,
00021.54,1005071.0,-2172.0,-1015116.0,2179.0,
00021.56,1004681.0,-2197.0,-1014665.0,2186.0,
00021.58,1004194.0,-2220.0,-1014193.0,2192.0,
000021.6,1003713.0,-2246.0,-1013711.0,2205.0,
00021.62,1003236.0,-2269.0,-1013241.0,2233.0,
00021.64,1002842.0,-2287.0,-1012787.0,2270.0,
00021.66,1002355.0,-2305.0,-1012336.0,2302.0,
00021.68,1001866.0,-2317.0,-1011881.0,2320.0,
000021.7,1001392.0,-2326.0,-1011426.0,2325.0,
00021.72,1000891.0,-2327.0,-1010973.0,2316.0,
00021.74,1000498.0,-2332.0,-1010498.0,2299.0,
00021.76,999996.0,-2337.0,-1010011.0,2285.0,
00021.78,999500.0,-2347.0,-1009511.0,2287.0,
000021.8,998988.0,-2355.0,-1009012.0,2311.0,
00021.82,998460.0,-2371.0,-1008518.0,2348.0,
00021.84,997924.0,-2393.0,-1008017.0,2392.0,
00021.86,997501.0,-2424.0,-1007504.0,2433.0,
00021.88,996840.0,-2460.0,-1006993.0,2468.0,
000021.9,996390.0,-2496.0,-1006468.0,2493.0,
00021.92,995830.0,-2539.0,-1005919.0,2514.0,
00021.94,995277.0,-2581.0,-1005356.0,2539.0,
00021.96,994712.0,-2617.0,-1004826.0,2579.0,
00021.98,994149.0,-2644.0,-1004298.0,2626.0,
000022.0,993695.0,-2665.0,-1003774.0,2664.0,
00022.02,993140.0,-2681.0,-1003241.0,2684.0,
00022.04,992564.0,-2691.0,-1002721.0,2688.0,
00022.06,991991.0,-2696.0,-1002176.0,2678.0,
00022.08,991535.0,-2704.0,-1001602.0,2662.0,
000022.1,990971.0,-2713.0,-1001044.0,2660.0,
00022.12,990397.0,-2721.0,-1000512.0,2679.0,
00022.14,989813.0,-2729.0,-999979.0,2706.0,
00022.16,989250.0,-2737.0,-999439.0,2726.0,
00022.18,988665.0,-2745.0,-998911.0,2734.0,
000022.2,988088.0,-2749.0,-998361.0,2728.0,
00022.22,987608.0,-2756.0,-997792.0,2713.0,
00022.24,987031.0,-2766.0,-997204.0,2702.0,
00022.26,986415.0,-2780.0,-996610.0,2713.0,
00022.28,985803.0,-2796.0,-996044.0,2752.0,
000022.3,985315.0,-2820.0,-995461.0,2800.0,
00022.32,984571.0,-2851.0,-994875.0,2846.0,
00022.34,984059.0,-2879.0,-994291.0,2880.0,
00022.36,983416.0,-2915.0,-993665.0,2902.0,
00022.38,982777.0,-2951.0,-993028.0,2917.0,
000022.4,982123.0,-2989.0,-992410.0,2943.0,
00022.42,981462.0,-3024.0,-991806.0,2983.0,
00022.44,980949.0,-3056.0,-991195.0,3027.0,
00022.46,980280.0,-3085.0,-990580.0,3061.0,
00022.48,979614.0,-3109.0,-989962.0,3078.0,
000022.5,978943.0,-3130.0,-989297.0,3082.0,
00022.52,978278.0,-3151.0,-988644.0,3086.0,
00022.54,977601.0,-3170.0,-988024.0,3102.0,
00022.56,977063.0,-3187.0,-987394.0,3132.0,
00022.58,976382.0,-3202.0,-986758.0,3162.0,
000022.6,975690.0,-3217.0,-986127.0,3181.0,
00022.62,974997.0,-3233.0,-985459.0,3186.0,
00022.64,974451.0,-3249.0,-984775.0,3187.0,
00022.66,973746.0,-3267.0,-984114.0,3197.0,
00022.68,973037.0,-3289.0,-983465.0,3223.0,
000022.7,972330.0,-3310.0,-982800.0,3258.0,
00022.72,971610.0,-3332.0,-982150.0,3289.0,
00022.74,970894.0,-3357.0,-981464.0,3304.0,
00022.76,970173.0,-3381.0,-980745.0,3312.0,
00022.78,969595.0,-3403.0,-980066.0,3323.0,
000022.8,968869.0,-3423.0,-979393.0,3345.0,
00022.82,968129.0,-3440.0,-978707.0,3375.0,
00022.84,967384.0,-3457.0,-978023.0,3404.0,
00022.86,966644.0,-3478.0,-977310.0,3422.0,
00022.88,965890.0,-3500.0,-976569.0,3432.0,
000022.9,965289.0,-3523.0,-975870.0,3450.0,
00022.92,964547.0,-3547.0,-975179.0,3474.0,
00022.94,963785.0,-3566.0,-974478.0,3503.0,
00022.96,963030.0,-3581.0,-973790.0,3525.0,
00022.98,962431.0,-3593.0,-973053.0,3531.0,
000023.0,961669.0,-3602.0,-972307.0,3527.0,
00023.02,960900.0,-3612.0,-971736.0,3529.0,
00023.04,960137.0,-3623.0,-971026.0,3542.0,
00023.06,959353.0,-3635.0,-970152.0,3564.0,
00023.08,958558.0,-3651.0,-969410.0,3593.0,
000023.1,957757.0,-3676.0,-968620.0,3615.0,
00023.12,957113.0,-3706.0,-968016.0,3641.0,
00023.14,956318.0,-3744.0,-967128.0,3673.0,
00023.16,955509.0,-3779.0,-966380.0,3707.0,
00023.18,954700.0,-3808.0,-965788.0,3738.0,
000023.2,954054.0,-3832.0,-964856.0,3758.0,
00023.22,953233.0,-3849.0,-964220.0,3765.0,
00023.24,952426.0,-3863.0,-963457.0,3775.0,
00023.26,951602.0,-3876.0,-962553.0,3788.0,
00023.28,950778.0,-3890.0,-961954.0,3805.0,
000023.3,950132.0,-3902.0,-961033.0,3819.0,
00023.32,949146.0,-3913.0,-960387.0,3824.0,
00023.34,948484.0,-3921.0,-959613.0,3826.0,
00023.36,947669.0,-3927.0,-958862.0,3831.0,
00023.38,946840.0,-3930.0,-958097.0,3838.0,
000023.4,946023.0,-3934.0,-957350.0,3846.0,
00023.42,945360.0,-3937.0,-956536.0,3849.0,
00023.44,944535.0,-3940.0,-955751.0,3848.0,
00023.46,943722.0,-3945.0,-954997.0,3851.0,
00023.48,942890.0,-3948.0,-954233.0,3854.0,
000023.5,942073.0,-3951.0,-953485.0,3860.0,
00023.52,941408.0,-3952.0,-952690.0,3863.0,
00023.54,940579.0,-3953.0,-951889.0,3859.0,
00023.56,939769.0,-3953.0,-951124.0,3857.0,
00023.58,938938.0,-3954.0,-950367.0,3859.0,
000023.6,938109.0,-3954.0,-949470.0,3864.0,
00023.62,937284.0,-3955.0,-948673.0,3867.0,
00023.64,936453.0,-3957.0,-947869.0,3865.0,
00023.66,935804.0,-3959.0,-947255.0,3863.0,
00023.68,934968.0,-3962.0,-946505.0,3862.0,
000023.7,934140.0,-3964.0,-945749.0,3865.0,
00023.72,933314.0,-3967.0,-944825.0,3867.0,
00023.74,932483.0,-3968.0,-944185.0,3863.0,
00023.76,931665.0,-3969.0,-943393.0,3856.0,
00023.78,930999.0,-3970.0,-942638.0,3854.0,
000023.8,930167.0,-3970.0,-941875.0,3855.0,
00023.82,929348.0,-3971.0,-941123.0,3863.0,
00023.84,928514.0,-3971.0,-940316.0,3866.0,
00023.86,927862.0,-3971.0,-939527.0,3865.0,
00023.88,927030.0,-3970.0,-938763.0,3866.0,
000023.9,926199.0,-3969.0,-937855.0,3867.0,
00023.92,925379.0,-3968.0,-937253.0,3870.0,
00023.94,924551.0,-3968.0,-936308.0,3870.0,
00023.96,923725.0,-3967.0,-935662.0,3865.0,
00023.98,922896.0,-3968.0,-934892.0,3861.0,
000024.0,922228.0,-3968.0,-934138.0,3861.0,
00024.02,921414.0,-3969.0,-933377.0,3865.0,
00024.04,920581.0,-3968.0,-932613.0,3871.0,
00024.06,919759.0,-3967.0,-931806.0,3869.0,
00024.08,918930.0,-3966.0,-931020.0,3866.0,
000024.1,918265.0,-3965.0,-930110.0,3864.0,
00024.12,917445.0,-3966.0,-929502.0,3866.0,
00024.14,916610.0,-3967.0,-928748.0,3871.0,
00024.16,915781.0,-3969.0,-927936.0,3872.0,
00024.18,914959.0,-3971.0,-927147.0,3869.0,
000024.2,914291.0,-3974.0,-926387.0,3868.0,
00024.22,913471.0,-3975.0,-925628.0,3869.0,
00024.24,912632.0,-3975.0,-924885.0,3872.0,
00024.26,911807.0,-3974.0,-923923.0,3871.0,
00024.28,910982.0,-3974.0,-923283.0,3866.0,
000024.3,910145.0,-3975.0,-922519.0,3863.0,
00024.32,909325.0,-3976.0,-921758.0,3862.0,
00024.34,908653.0,-3978.0,-920998.0,3867.0,
00024.36,907820.0,-3980.0,-920065.0,3873.0,
00024.38,907002.0,-3982.0,-919411.0,3873.0,
000024.4,906166.0,-3983.0,-918639.0,3872.0,
00024.42,905504.0,-3982.0,-917883.0,3872.0,
00024.44,904514.0,-3982.0,-917125.0,3873.0,
00024.46,903853.0,-3980.0,-916213.0,3874.0,
00024.48,903036.0,-3977.0,-915569.0,3869.0,
000024.5,902212.0,-3973.0,-914782.0,3859.0,
00024.52,901395.0,-3966.0,-913891.0,3851.0,
00024.54,900750.0,-3959.0,-913140.0,3847.0,
00024.56,899931.0,-3948.0,-912555.0,3844.0,
00024.58,899134.0,-3938.0,-911783.0,3836.0,
000024.6,898323.0,-3924.0,-911001.0,3818.0,
00024.62,897528.0,-3910.0,-910269.0,3801.0,
00024.64,896752.0,-3892.0,-909397.0,3782.0,
00024.66,896116.0,-3873.0,-908689.0,3768.0,
00024.68,895331.0,-3851.0,-908105.0,3753.0,
000024.7,894560.0,-3829.0,-907330.0,3727.0,
00024.72,893782.0,-3805.0,-906586.0,3701.0,
00024.74,893017.0,-3782.0,-905897.0,3681.0,
00024.76,892404.0,-3762.0,-905187.0,3667.0,
00024.78,891643.0,-3740.0,-904507.0,3657.0,
000024.8,890886.0,-3719.0,-903646.0,3636.0,
00024.82,890129.0,-3699.0,-903048.0,3602.0,
00024.84,889375.0,-3680.0,-902230.0,3568.0,
00024.86,888789.0,-3662.0,-901695.0,3542.0,
00024.88,887896.0,-3643.0,-901020.0,3525.0,
000024.9,887301.0,-3626.0,-900239.0,3508.0,
00024.92,886590.0,-3607.0,-899699.0,3479.0,
00024.94,885869.0,-3585.0,-898995.0,3435.0,
00024.96,885166.0,-3557.0,-898354.0,3395.0,
00024.98,884621.0,-3527.0,-897618.0,3360.0,
000025.0,883942.0,-3487.0,-897128.0,3336.0,
00025.02,883274.0,-3442.0,-896532.0,3301.0,
00025.04,882633.0,-3389.0,-895934.0,3248.0,
00025.06,881996.0,-3331.0,-895180.0,3173.0,
00025.08,881363.0,-3267.0,-894682.0,3112.0,
000025.1,880866.0,-3209.0,-894109.0,3064.0,
00025.12,880249.0,-3150.0,-893542.0,3042.0,
00025.14,879628.0,-3098.0,-892973.0,3025.0,
00025.16,879009.0,-3054.0,-892420.0,2999.0,
00025.18,878405.0,-3020.0,-891862.0,2958.0,
000025.2,877906.0,-2995.0,-891268.0,2907.0,
00025.22,877302.0,-2976.0,-890679.0,2863.0,
00025.24,876707.0,-2960.0,-890136.0,2843.0,
00025.26,876115.0,-2945.0,-889609.0,2844.0,
00025.28,875516.0,-2928.0,-889076.0,2839.0,
000025.3,875041.0,-2910.0,-888544.0,2820.0,
00025.32,874467.0,-2892.0,-888029.0,2785.0,
00025.34,873890.0,-2874.0,-887477.0,2737.0,
00025.36,873328.0,-2850.0,-886917.0,2691.0,
00025.38,872768.0,-2825.0,-886383.0,2669.0,
000025.4,872233.0,-2797.0,-885883.0,2673.0,
00025.42,871797.0,-2763.0,-885399.0,2678.0,
00025.44,871267.0,-2722.0,-884905.0,2666.0,
00025.46,870741.0,-2681.0,-884428.0,2630.0,
00025.48,870240.0,-2642.0,-883965.0,2579.0,
000025.5,869724.0,-2600.0,-883482.0,2512.0,
00025.52,869224.0,-2559.0,-882990.0,2453.0,
00025.54,868824.0,-2521.0,-882499.0,2416.0,
00025.56,868341.0,-2488.0,-882049.0,2405.0,
00025.58,867852.0,-2454.0,-881608.0,2398.0,
000025.6,867368.0,-2421.0,-881175.0,2383.0,
00025.62,866884.0,-2394.0,-880736.0,2354.0,
00025.64,866512.0,-2371.0,-880313.0,2316.0,
00025.66,866048.0,-2348.0,-879901.0,2263.0,
00025.68,865576.0,-2323.0,-879470.0,2209.0,
000025.7,865122.0,-2303.0,-879049.0,2166.0,
00025.72,864688.0,-2280.0,-878625.0,2141.0,
00025.74,864283.0,-2254.0,-878231.0,2127.0,
00025.76,863961.0,-2216.0,-877852.0,2112.0,
00025.78,863555.0,-2168.0,-877501.0,2090.0,
000025.8,863177.0,-2109.0,-877156.0,2050.0,
00025.82,862798.0,-2046.0,-876814.0,1991.0,
00025.84,862441.0,-1982.0,-876481.0,1917.0,
00025.86,862163.0,-1921.0,-876158.0,1839.0,
00025.88,861814.0,-1866.0,-875850.0,1772.0,
000025.9,861462.0,-1815.0,-875536.0,1714.0,
00025.92,861127.0,-1770.0,-875227.0,1669.0,
00025.94,860791.0,-1727.0,-874925.0,1630.0,
00025.96,860475.0,-1692.0,-874623.0,1597.0,
00025.98,860232.0,-1663.0,-874336.0,1569.0,
000026.0,859942.0,-1633.0,-874070.0,1543.0,
00026.02,859646.0,-1594.0,-873807.0,1514.0,
00026.04,859362.0,-1549.0,-873551.0,1479.0,
00026.06,859093.0,-1500.0,-873299.0,1435.0,
00026.08,858881.0,-1452.0,-873043.0,1388.0,
000026.1,858619.0,-1408.0,-872788.0,1344.0,
00026.12,858362.0,-1368.0,-872532.0,1311.0,
00026.14,858108.0,-1333.0,-872281.0,1289.0,
00026.16,857847.0,-1301.0,-872038.0,1278.0,
00026.18,857584.0,-1273.0,-871802.0,1269.0,
000026.2,857372.0,-1255.0,-871556.0,1260.0,
00026.22,857108.0,-1247.0,-871302.0,1249.0,
00026.24,856840.0,-1248.0,-871046.0,1240.0,
00026.26,856576.0,-1254.0,-870785.0,1236.0,
00026.28,856319.0,-1261.0,-870524.0,1239.0,
000026.3,856066.0,-1266.0,-870263.0,1251.0,
00026.32,855858.0,-1265.0,-870013.0,1267.0,
00026.34,855595.0,-1260.0,-869775.0,1280.0,
00026.36,855332.0,-1253.0,-869537.0,1283.0,
00026.38,855079.0,-1248.0,-869304.0,1274.0,
000026.4,854821.0,-1245.0,-869073.0,1254.0,
00026.42,854622.0,-1243.0,-868849.0,1228.0,
00026.44,854377.0,-1241.0,-868621.0,1200.0,
00026.46,854136.0,-1235.0,-868396.0,1175.0,
00026.48,853903.0,-1223.0,-868177.0,1157.0,
000026.5,853672.0,-1205.0,-867966.0,1143.0,
00026.52,853441.0,-1184.0,-867770.0,1130.0,
00026.54,853268.0,-1162.0,-867567.0,1112.0,
00026.56,853063.0,-1141.0,-867372.0,1089.0,
00026.58,852862.0,-1115.0,-867182.0,1063.0,
000026.6,852671.0,-1087.0,-866996.0,1034.0,
00026.62,852490.0,-1054.0,-866803.0,1006.0,
00026.64,852350.0,-1017.0,-866620.0,983.0,
00026.66,852182.0,-977.0,-866440.0,965.0,
00026.68,852014.0,-936.0,-866263.0,951.0,
000026.7,851850.0,-898.0,-866101.0,937.0,
00026.72,851683.0,-865.0,-865937.0,920.0,
00026.74,851517.0,-838.0,-865783.0,900.0,
00026.76,851385.0,-817.0,-865634.0,876.0,
00026.78,851222.0,-805.0,-865496.0,847.0,
000026.8,851067.0,-798.0,-865354.0,815.0,
00026.82,850913.0,-793.0,-865213.0,784.0,
00026.84,850760.0,-785.0,-865075.0,756.0,
00026.86,850641.0,-775.0,-864935.0,733.0,
00026.88,850494.0,-763.0,-864800.0,716.0,
000026.9,850356.0,-749.0,-864668.0,704.0,
00026.92,850223.0,-734.0,-864539.0,696.0,
00026.94,850097.0,-718.0,-864416.0,688.0,
00026.96,849977.0,-699.0,-864303.0,677.0,
00026.98,849884.0,-676.0,-864195.0,661.0,
000027.0,849780.0,-649.0,-864102.0,640.0,
00027.02,849690.0,-619.0,-864022.0,612.0,
00027.04,849609.0,-586.0,-863945.0,576.0,
00027.06,849542.0,-548.0,-863882.0,533.0,
00027.08,849486.0,-505.0,-863826.0,486.0,
000027.1,849445.0,-457.0,-863776.0,436.0,
00027.12,849398.0,-406.0,-863730.0,388.0,
00027.14,849357.0,-355.0,-863687.0,343.0,
00027.16,849324.0,-309.0,-863652.0,304.0,
00027.18,849294.0,-269.0,-863622.0,270.0,
000027.2,849271.0,-235.0,-863595.0,241.0,
00027.22,849245.0,-205.0,-863571.0,214.0,
00027.24,849222.0,-181.0,-863552.0,189.0,
00027.26,849201.0,-161.0,-863534.0,166.0,
00027.28,849183.0,-143.0,-863512.0,144.0,
000027.3,849166.0,-129.0,-863492.0,126.0,
00027.32,849156.0,-116.0,-863473.0,113.0,
00027.34,849144.0,-104.0,-863458.0,106.0,
00027.36,849133.0,-93.0,-863442.0,100.0,
00027.38,849123.0,-82.0,-863427.0,96.0,
000027.4,849112.0,-72.0,-863413.0,91.0,
00027.42,849105.0,-64.0,-863399.0,86.0,
00027.44,849098.0,-57.0,-863387.0,81.0,
00027.46,849093.0,-52.0,-863376.0,75.0,
00027.48,849091.0,-47.0,-863366.0,71.0,
000027.5,849090.0,-41.0,-863359.0,67.0,
00027.52,849091.0,-34.0,-863354.0,62.0,
00027.54,849092.0,-26.0,-863352.0,55.0,
00027.56,849093.0,-17.0,-863353.0,47.0,
00027.58,849094.0,-9.0,-863354.0,37.0,
000027.6,849095.0,-2.0,-863356.0,27.0,
00027.62,849096.0,1.0,-863359.0,16.0,
