2018.07.13.14.16,L-RPM,R-RPM,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
07.13.14.16.51.173,-0.389404296875,-0.377197265625,0.625,0.125,0.25,0.0,-3.9114369501466273,-3.895601173020528,-3.8797653958944283,-3.8639296187683287,0.0,0.25,0.5,0.75,3.1768328445747804,3.895601173020528,3.832258064516129,3.8797653958944283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.215535400390625
07.13.14.16.51.298,-0.37841796875,-0.36767578125,0.0,0.0,0.0,0.0,-1.3021994134897363,-1.352101661779081,-1.2865102639296189,-1.2812805474095796,0.0,0.0,0.0,0.0,1.0773216031280548,1.2917399804496579,1.2760508308895406,1.2865102639296189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454269287109375
07.13.14.16.51.423,-0.259521484375,-0.250732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.347467285156249
07.13.14.16.51.548,-0.126708984375,-0.119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.347467285156249
07.13.14.16.51.673,-0.11181640625,-0.097412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366314697265624
07.13.14.16.51.798,-0.060546875,-0.02978515625,0.375,0.0,0.0,0.0,1.5702834799608993,1.3440860215053763,1.4482404692082111,1.5272727272727273,0.0,0.0,0.0,0.25,-1.3700879765395892,-1.5640273704789833,-1.5390029325513197,-1.5577712609970675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083603515624999
07.13.14.16.51.923,0.056640625,0.05126953125,6.5,3.875,4.5,4.375,5.295307917888563,5.3631964809384165,5.272678396871945,5.272678396871945,5.25,4.625,4.5,4.5,-4.575024437927664,-5.570625610948192,-5.475806451612904,-5.499511241446727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49305126953125
07.13.14.16.52.048,0.354248046875,0.389404296875,4.375,1.875,1.75,1.75,5.5469208211143695,5.689149560117302,5.641739980449659,5.618035190615837,1.75,1.875,1.875,1.75,-4.575024437927664,-5.66544477028348,-5.570625610948192,-5.641739980449659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.964236572265625
07.13.14.16.52.173,0.526611328125,0.515869140625,1.375,0.625,0.375,0.5,5.053225806451613,5.032258064516129,4.990322580645161,4.969354838709679,0.0,0.375,0.25,0.5,-4.10791788856305,-5.011290322580645,-4.686217008797653,-4.746041055718475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253230224609375
07.13.14.16.52.298,0.5322265625,0.512939453125,0.0,0.0,0.0,0.0,1.2072336265884651,1.2072336265884651,1.1974584555229717,1.1925708699902249,0.0,0.0,0.0,0.0,0.0,-1.2072336265884651,-1.187683284457478,-1.1974584555229717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47311669921875
07.13.14.16.52.423,0.2841796875,0.259521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.353749755859374
07.13.14.16.52.548,0.1474609375,0.136474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.347467285156249
07.13.14.16.52.673,0.106201171875,0.07763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.347467285156249
07.13.14.16.52.798,0.064453125,0.035400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.353749755859374
07.13.14.16.52.923,0.021240234375,2.44140625E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.366314697265624
