Time,L1-AMP,L2-AMP,L3-AMP,L4-AMP,L1-V,L2-V,L3-V,L4-V,R1-AMP,R2-AMP,R3-AMP,R4-AMP,R1-V,R2-V,R3-V,R4-V,Elev_1-AMP,Elev_2-AMP,Elev_1-V,Elev_2-V,Intake_L-AMP,Intake_R-AMP,Climber_1-AMP,Climber_2-AMP,BATTERY
000059.1,9.0,0.875,7.875,8.75,-10.008064516129032,-9.96236559139785,-10.190860215053764,-9.870967741935484,2.625,0.625,6.0,17.375,8.992766373411536,9.644428152492669,8.992766373411536,8.911436950146628,0.125,0.25,0.4984848484848486,0.5053763440860215,7.375,7.0,0.0,0.0,10.68889501953125
00059.15,11.5,1.25,9.875,10.75,-10.95,-10.9,-10.7,-10.8,3.25,0.375,6.5,19.125,10.9,10.9,10.9,10.7,0.125,0.25,0.48787878787878797,0.5053763440860215,7.375,7.0,0.0,0.0,10.538115722656249
000059.2,9.125,0.875,8.875,10.25,-10.008064516129032,-9.96236559139785,-9.82140762463343,-9.870967741935484,2.5,0.375,7.875,22.0,9.96236559139785,9.96236559139785,9.779569892473118,9.779569892473118,0.125,0.25,0.48787878787878797,0.4946236559139785,7.125,6.5,0.0,0.0,11.16636279296875
00059.25,5.25,0.375,4.375,4.5,-9.036363636363639,-8.662463343108504,-8.911436950146628,-9.146041055718475,2.0,0.375,5.125,16.875,9.327859237536657,9.07800586510264,8.911436950146628,8.911436950146628,0.125,0.25,0.48787878787878797,0.4838709677419355,6.25,5.5,0.0,0.0,11.423944091796875
000059.3,1.0,0.0,0.75,1.875,-7.4348484848484855,-8.57629521016618,-8.500733137829911,-8.273411534701857,1.625,0.625,4.5,15.375,8.04692082111437,8.546774193548387,7.687683284457478,7.975073313782993,0.125,0.25,0.49706744868035196,0.49486803519061584,4.875,4.125,0.0,0.0,11.681525390625
00059.35,0.625,0.0,0.5,0.875,-7.795454545454547,-8.154692082111438,-8.08284457478006,-8.118768328445748,1.25,0.5,4.0,12.25,7.641837732160312,8.117741935483872,8.298387096774194,7.573607038123168,0.125,0.25,0.47497556207233627,0.4728739002932551,4.875,4.125,0.0,0.0,11.712937744140625
000059.4,0.625,0.0,0.125,0.375,-7.5275171065493645,-7.333675464320626,-7.269061583577712,-7.091495601173021,1.375,0.25,2.75,10.0,7.220723362658847,7.462903225806452,7.462903225806452,7.172140762463344,0.125,0.25,0.48602150537634414,0.5096774193548388,4.25,3.375,0.0,0.0,11.9579541015625
00059.45,0.0,0.0,0.0,0.0,-6.741739980449658,-6.886412512218964,-6.857478005865104,-6.886412512218964,1.0,0.25,1.75,7.125,6.828543499511242,6.944281524926687,6.683870967741936,6.857478005865104,0.125,0.25,0.5118279569892473,0.5096774193548388,3.625,2.625,0.0,0.0,11.983083984375
000059.5,0.0,0.0,0.0,0.0,-5.637096774193549,-6.118670576735093,-5.733870967741936,-5.839491691104595,1.125,0.375,1.125,4.5,5.709677419354839,6.07624633431085,5.806451612903226,5.733870967741936,0.125,0.25,0.5001955034213098,0.47492668621700884,3.0,2.25,0.0,0.0,12.102450927734374
00059.55,0.0,0.0,0.0,0.0,-4.876539589442816,-5.758064516129033,-5.177859237536658,-5.478885630498533,1.125,0.375,1.0,3.75,5.510850439882698,5.618768328445747,5.442815249266862,5.374780058651027,0.125,0.25,0.5001955034213098,0.49809384164222875,2.375,0.0,0.0,0.0,12.152710693359374
000059.6,0.0,0.0,0.0,0.0,-4.169794721407625,-5.16642228739003,-4.5585043988269796,-4.901466275659824,1.25,0.375,0.75,1.625,4.821994134897361,4.996871945259043,4.762463343108504,4.821994134897361,0.125,0.25,0.49677419354838703,0.49677419354838703,2.375,0.0,0.0,0.0,12.240665283203125
00059.65,0.0,0.0,0.0,0.0,-4.464271749755621,-4.501319648093842,-4.464271749755621,-4.233626588465299,0.625,0.375,0.375,0.75,4.180645161290323,4.4244379276637344,4.501319648093842,4.180645161290323,0.125,0.25,0.49677419354838703,0.49677419354838703,2.25,0.0,0.0,0.0,12.253230224609375
000059.7,0.0,0.0,0.0,0.0,-4.197849462365592,-4.180645161290323,-4.146236559139785,-4.197849462365592,0.375,0.25,0.375,0.5,3.340909090909091,4.007038123167155,3.5036656891495603,3.6936950146627567,0.125,0.25,0.49677419354838703,0.49677419354838703,2.125,0.0,0.0,0.0,12.253230224609375
00059.75,0.0,0.0,0.0,0.0,-3.6015640273704794,-3.0295698924731185,-3.4942326490713596,-3.2343108504398828,0.25,0.125,0.25,0.25,3.6163245356793747,3.6015640273704794,3.5868035190615837,3.63108504398827,0.125,0.25,0.4909579667644184,0.4909579667644184,0.0,0.0,0.0,0.0,12.32233740234375
000059.8,0.0,0.0,0.0,0.0,-3.0410557184750737,-3.053519061583578,-3.0410557184750737,-3.0659824046920825,0.25,0.125,0.25,0.25,2.790078201368524,2.9818670576735093,3.028592375366569,2.8014662756598243,0.125,0.0,0.4909579667644184,0.4909579667644184,0.0,0.0,0.0,0.0,12.334902343749999
00059.85,0.0,0.0,0.0,0.0,-2.8014662756598243,-2.790078201368524,-2.778690127077224,-2.8014662756598243,0.125,0.0,0.25,0.0,2.55058651026393,2.6196969696969696,2.790078201368524,2.8014662756598243,0.125,0.0,0.4909579667644184,0.4909579667644184,0.0,0.0,0.0,0.0,12.334902343749999
000059.9,0.0,0.0,0.0,0.0,-2.320527859237537,-1.6884164222873899,-2.2539589442815253,-1.9919354838709675,0.125,0.0,0.25,0.0,2.3393939393939394,2.329960899315738,2.3110948191593352,2.320527859237537,0.125,0.0,0.4929618768328446,0.4929618768328446,0.0,0.0,0.0,0.0,12.360032226562499
00059.95,0.0,0.0,0.0,0.0,-1.8756598240469209,-1.8832844574780059,-1.6884164222873899,-1.8832844574780059,0.125,0.0,0.25,0.0,1.006060606060606,1.6969696969696968,1.868035190615836,1.393939393939394,0.125,0.0,0.4929618768328446,0.4929618768328446,0.0,0.0,0.0,0.0,12.366314697265624
000060.0,0.0,0.0,0.0,0.0,-0.4809384164222874,-1.460752688172043,-1.26930596285435,-0.9899315738025415,0.125,0.0,0.25,0.0,0.6060606060606061,1.393939393939394,1.4848973607038123,1.090909090909091,0.125,0.0,0.4929618768328446,0.4929618768328446,0.0,0.0,0.0,0.0,12.372597167968749
00060.05,0.0,0.0,0.0,0.0,-1.1347996089931573,-1.1347996089931573,-1.1256109481915935,-1.1393939393939394,0.125,0.125,0.25,0.0,0.9818181818181818,0.9818181818181818,1.1347996089931573,0.9818181818181818,0.125,0.0,0.4929618768328446,0.49496578690127074,0.0,0.0,0.0,0.0,12.360032226562499
000060.1,0.0,0.0,0.0,0.0,-0.7001955034213099,-0.8363636363636363,-0.6945259042033235,-0.703030303030303,0.125,0.125,0.25,0.0,0.703030303030303,0.7058651026392962,0.7001955034213099,0.703030303030303,0.125,0.25,0.49496578690127074,0.49496578690127074,0.0,0.0,0.0,0.0,12.378879638671874
00060.15,0.0,0.0,0.0,0.0,-0.7001955034213099,-0.703030303030303,-0.6945259042033235,-0.703030303030303,0.125,0.125,0.25,0.0,0.5818181818181818,0.6085043988269795,0.7001955034213099,0.5818181818181818,0.125,0.0,0.49496578690127074,0.49496578690127074,0.0,0.0,0.0,0.0,12.378879638671874
000060.2,0.0,0.0,0.0,0.0,-0.47082111436950147,-0.4727272727272728,-0.467008797653959,-0.4727272727272728,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.378879638671874
00060.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.372597167968749
000060.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.372597167968749
00060.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.391444580078124
000060.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.391444580078124
00060.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.385162109374999
000060.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.39772705078125
00060.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.49496578690127074,0.49696969696969695,0.0,0.0,0.0,0.0,12.404009521484374
000060.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.8571358748778103,0.0,0.0,0.0,0.0,0.0,12.391444580078124
00060.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.25,-2.3058162267839686,-2.3151515151515154,0.0,0.0,0.0,0.0,12.2595126953125
000060.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,6.0,4.5,-4.490957966764419,-4.662952101661779,0.0,0.0,0.0,0.0,11.7066552734375
00060.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,16.0,12.375,-6.328690127077223,-6.571065493646139,0.0,0.0,0.0,0.0,11.4050966796875
000060.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,26.25,24.375,-8.625855327468232,-8.4791788856305,0.0,0.0,0.0,0.0,10.88993408203125
00060.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,35.75,31.5,-9.395405669599217,-8.315933528836755,0.0,0.0,0.0,0.0,10.96532373046875
000060.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,30.75,30.5,-7.260215053763442,-7.5331378299120235,0.0,0.0,0.0,0.0,11.549593505859374
00060.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.5161290322580645,0.0,0.0,0.0,17.5,21.125,-5.898924731182795,-5.81505376344086,0.0,0.0,0.0,0.0,11.844869628906249
000061.0,0.0,0.0,0.0,0.0,0.6633431085043988,0.6179863147605084,0.6151515151515152,0.683186705767351,0.0,0.0,0.125,0.0,-0.8026392961876833,-0.7453079178885631,-0.6576735092864125,-0.7385630498533723,8.5,9.0,-4.661388074291301,-5.235777126099707,0.0,0.0,0.0,0.0,12.02077880859375
00061.05,0.0,0.0,0.0,0.0,0.6976539589442815,0.7185239491691106,0.7125610948191593,0.7185239491691106,0.125,0.0,0.125,0.0,-0.8259042033235581,-0.8397849462365591,-0.6916911045943305,-0.8397849462365591,3.875,3.625,-3.3207233626588466,-3.9036656891495602,0.0,0.0,0.0,0.0,12.14642822265625
000061.1,0.0,0.0,0.0,0.0,0.0,0.8363147605083089,0.8293743890518083,0.8363147605083089,0.125,0.0,0.125,0.0,-0.95386119257087,-0.9698924731182795,-0.8050830889540567,-0.8397849462365591,1.625,1.625,-3.3591397849462363,-3.544574780058652,0.0,0.0,0.0,0.0,12.165275634765624
00061.15,0.0,0.0,0.125,0.0,0.0,1.1072336265884655,0.5373411534701857,0.824535679374389,0.125,0.0,0.125,0.0,-1.2760508308895406,-1.2655913978494624,-1.2655913978494624,-1.2655913978494624,0.5,0.625,-2.578494623655914,-2.722140762463343,2.375,2.125,0.0,0.0,12.140145751953124
000061.2,0.0,0.0,0.125,0.125,0.6057184750733138,0.6082111436950147,0.600733137829912,0.6082111436950147,0.25,0.0,0.125,0.0,-0.6797653958944282,-0.6825513196480938,-0.6032258064516128,-0.6797653958944282,0.625,0.625,-2.058064516129032,-2.114076246334311,2.375,2.125,0.0,0.0,12.152710693359374
00061.25,0.0,0.0,0.0,0.0,0.8551319648093841,0.7751710654936462,0.7656402737047898,0.8586510263929619,0.0,0.0,0.125,0.0,-0.8586510263929619,-0.8621700879765395,-0.8516129032258063,-0.8586510263929619,0.875,0.875,-1.6983870967741934,-1.734017595307918,2.875,2.5,0.0,0.0,12.13386328125
000061.3,0.0,0.0,0.0,0.0,0.8516129032258063,0.8586510263929619,0.8480938416422287,0.8586510263929619,0.0,0.0,0.125,0.0,-0.8586510263929619,-0.8621700879765395,-0.8516129032258063,-0.8586510263929619,1.0,1.125,-1.5796187683284457,-1.6390029325513196,3.25,3.125,0.0,0.0,12.127580810546874
00061.35,0.0,0.0,0.0,0.0,1.0408602150537636,1.0451612903225806,1.0365591397849463,1.0451612903225806,0.125,0.0,0.125,0.0,-1.1567937438905183,-1.0537634408602152,-1.0408602150537636,-1.049462365591398,1.25,1.25,-1.508357771260997,-1.508357771260997,3.375,3.125,0.0,0.0,12.083603515624999
000061.4,0.125,0.0,0.125,0.0,1.2537634408602152,1.0570381231671555,1.2485826001955036,1.2589442815249268,0.125,0.0,0.125,0.0,-1.383382209188661,-1.383382209188661,-1.3720430107526882,-1.383382209188661,1.5,1.5,-1.4545454545454546,-1.4727272727272729,4.0,3.75,0.0,0.0,12.039626220703125
00061.45,0.125,0.0,0.125,0.125,1.4841642228739005,1.3777126099706745,1.366373411534702,1.4964809384164224,0.25,0.0,0.125,0.0,-1.5026392961876833,-1.5026392961876833,-1.4841642228739005,-1.5026392961876833,1.5,1.5,-1.4310850439882699,-1.4489736070381232,4.0,3.75,0.0,0.0,12.039626220703125
000061.5,0.25,0.0,0.375,0.375,1.6019550342130988,1.6019550342130988,1.595307917888563,1.6019550342130988,0.25,0.125,0.125,0.0,-1.738709677419355,-1.7173020527859237,-1.7315249266862172,-1.738709677419355,1.625,1.5,-1.4428152492668622,-1.448826979472141,4.0,4.125,0.0,0.0,11.99564892578125
00061.55,0.25,0.0,0.375,0.375,1.8610948191593355,1.7315249266862172,1.7243401759530794,1.8610948191593355,0.5,0.125,0.125,0.0,-1.8688172043010753,-1.8688172043010753,-1.7315249266862172,-1.8688172043010753,1.625,1.5,-1.4428152492668622,-1.448826979472141,4.25,4.125,0.0,0.0,11.989366455078125
000061.6,0.5,0.0,0.5,0.375,1.9824046920821115,1.9906647116324536,1.9824046920821115,1.9906647116324536,0.625,0.125,0.125,0.25,-2.1408602150537637,-2.1408602150537637,-1.9824046920821115,-2.1408602150537637,1.625,1.5,-1.4428152492668622,-1.448826979472141,4.625,4.375,0.0,0.0,11.964236572265625
00061.65,0.5,0.0,0.5,0.375,1.9120234604105573,1.9199902248289347,1.7360703812316718,1.4545454545454546,0.625,0.25,0.25,0.25,-2.4281524926686213,-2.2946236559139783,-2.2756598240469206,-2.2946236559139783,1.625,1.5,-1.4545454545454546,-1.4484848484848485,4.625,4.375,0.0,0.0,11.876281982421874
000061.7,0.625,0.25,0.625,0.5,1.6891495601173019,2.3343108504398824,2.0240469208211143,2.1466275659824046,0.875,0.375,0.25,0.5,-2.7331378299120233,-2.7331378299120233,-2.5806451612903225,-2.7331378299120233,1.625,1.625,-1.4545454545454546,-1.4484848484848485,5.125,5.125,0.0,0.0,11.888846923828124
00061.75,0.625,0.25,0.625,0.5,1.558748778103617,2.5219941348973607,2.326490713587488,2.2404692082111435,0.75,0.375,0.25,0.5,-2.064516129032258,-2.4516129032258065,-2.038709677419355,-2.158357771260997,1.625,1.625,-1.4424242424242426,-1.4484848484848485,6.125,6.25,0.0,0.0,11.851152099609374
000061.8,0.75,0.25,0.625,0.625,3.047702834799609,3.0733137829912023,3.047702834799609,3.0733137829912023,0.75,0.25,0.125,0.25,-3.0605083088954053,-3.0733137829912023,-3.0348973607038126,-3.0733137829912023,1.625,1.625,-1.4424242424242426,-1.4484848484848485,6.125,6.25,0.0,0.0,11.750632568359375
00061.85,2.125,0.375,1.875,1.5,3.5827956989247314,3.35386119257087,3.325317693059629,3.5376344086021505,2.125,0.875,0.5,1.625,-3.5978494623655912,-3.5526881720430112,-3.3824046920821123,-3.5376344086021505,1.75,1.625,-1.4424242424242426,-1.4303030303030304,6.25,6.75,0.0,0.0,11.69409033203125
000061.9,1.75,0.375,1.625,1.5,3.9550342130987293,3.721407624633431,3.8719452590420333,3.9051808406647113,1.625,0.75,0.5,1.25,-3.971652003910068,-3.921798631476051,-3.9051808406647113,-3.9051808406647113,1.75,1.5,-1.4357282502443793,-1.4418377321603129,6.75,6.625,0.0,0.0,11.64383056640625
00061.95,2.25,0.375,1.625,1.5,3.888563049853372,3.9051808406647113,3.8719452590420333,3.9051808406647113,2.125,0.875,0.5,1.875,-4.082991202346041,-4.106353861192572,-3.9051808406647113,-4.100439882697947,1.75,1.625,-1.4357282502443793,-1.4418377321603129,6.875,7.375,0.0,0.0,11.650113037109374
000062.0,2.5,0.625,1.75,1.625,3.351026392961877,4.27741935483871,4.22258064516129,4.27741935483871,2.25,1.125,0.625,2.125,-4.483284457478005,-4.498533724340176,-4.295698924731183,-4.259139784946237,1.75,1.625,-1.4472140762463344,-1.4410557184750732,7.125,7.375,0.0,0.0,11.76947998046875
00062.05,2.125,0.375,1.625,1.5,4.27741935483871,4.27741935483871,4.22258064516129,4.27741935483871,1.75,1.125,0.625,2.375,-4.082991202346041,-4.111925708699903,-4.295698924731183,-4.065542521994136,1.75,1.625,-1.4472140762463344,-1.4410557184750732,7.125,7.375,0.0,0.0,11.782044921875
000062.1,1.0,0.375,1.5,1.125,3.9051808406647113,3.888563049853372,3.838709677419355,3.888563049853372,0.75,0.375,0.5,0.75,-3.9550342130987293,-3.9051808406647113,-3.9051808406647113,-3.8719452590420333,1.75,1.625,-1.4595307917888565,-1.4410557184750732,6.375,8.375,0.0,0.0,11.9579541015625
00062.15,0.625,0.375,0.5,0.625,3.5376344086021505,3.612903225806452,3.5827956989247314,3.5978494623655912,0.5,0.375,0.25,0.25,-2.733626588465298,-3.35386119257087,-3.5376344086021505,-3.131964809384164,1.75,1.625,-1.4711143695014666,-1.4773216031280547,4.75,5.5,0.0,0.0,12.077321044921874
000062.2,0.5,0.25,0.375,0.375,3.181573802541544,3.2492668621700878,3.2221896383186706,3.235728250244379,0.125,0.125,0.125,0.0,-3.047702834799609,-3.0989247311827954,-3.181573802541544,-3.0733137829912023,1.75,1.625,-1.4711143695014666,-1.4773216031280547,3.5,3.75,0.0,0.0,12.083603515624999
00062.25,0.25,0.25,0.375,0.125,3.0861192570869993,3.0733137829912023,3.047702834799609,3.0605083088954053,0.125,0.125,0.125,0.0,-2.884848484848485,-2.933333333333333,-3.0861192570869993,-2.909090909090909,1.75,1.625,-1.501466275659824,-1.4889540566959922,3.5,3.75,0.0,0.0,12.115015869140624
000062.3,0.25,0.0,0.125,0.125,2.591397849462366,2.7673020527859236,2.7445259042033237,2.6021505376344085,0.125,0.0,0.125,0.0,-2.6021505376344085,-2.6021505376344085,-2.7445259042033237,-2.623655913978495,1.75,1.75,-1.4897360703812317,-1.478494623655914,3.0,2.5,0.0,0.0,12.121298339843749
00062.35,0.25,0.25,0.125,0.125,2.591397849462366,2.6129032258064515,2.591397849462366,2.6021505376344085,0.125,0.0,0.125,0.0,-2.4483870967741934,-2.0392961876832847,-1.9199902248289347,-2.3374389051808406,1.75,1.75,-1.4780058651026393,-1.4903225806451612,3.0,2.5,0.0,0.0,12.127580810546874
000062.4,0.125,0.0,0.125,0.125,1.2774193548387096,2.2447214076246333,2.0495601173020526,1.9516129032258063,0.125,0.0,0.125,0.0,-1.4311827956989247,-2.1227761485826004,-2.2946236559139783,-1.8246334310850443,1.875,1.75,-1.4897360703812317,-1.5021505376344086,3.0,2.5,0.0,0.0,12.184123046875
00062.45,0.125,0.0,0.125,0.125,1.9989247311827956,2.007184750733138,1.9906647116324536,2.01544477028348,0.125,0.0,0.125,0.0,-2.023704789833822,-2.01544477028348,-1.9989247311827956,-2.01544477028348,1.75,1.75,-1.5145650048875856,-1.508357771260997,2.5,2.25,0.0,0.0,12.177840576171874
000062.5,0.25,0.25,0.125,0.125,1.738709677419355,1.7530791788856308,1.738709677419355,1.7530791788856308,0.0,0.0,0.125,0.0,-1.6285434995112413,-1.6285434995112413,-1.6086021505376342,-1.621896383186706,1.75,1.75,-1.5026392961876833,-1.4964809384164224,2.125,0.0,0.0,0.0,12.228100341796875
00062.55,0.25,0.25,0.125,0.125,1.5026392961876833,1.5026392961876833,1.4903225806451612,1.5026392961876833,0.0,0.0,0.125,0.0,-1.389051808406647,-1.5087976539589443,-1.5026392961876833,-1.5026392961876833,1.75,1.75,-1.4907135874877813,-1.4846041055718475,0.0,0.0,0.0,0.0,12.2092529296875
000062.6,0.25,0.0,0.125,0.125,1.383382209188661,1.383382209188661,1.3720430107526882,1.383382209188661,0.0,0.0,0.125,0.0,-1.26930596285435,-1.389051808406647,-1.383382209188661,-1.383382209188661,1.75,1.875,-1.4846041055718475,-1.4968230694037146,0.0,0.0,0.0,0.0,12.253230224609375
00062.65,0.125,0.25,0.125,0.125,0.0,1.1615347018572826,1.1520527859237537,0.8741446725317694,0.0,0.0,0.125,0.0,-1.0537634408602152,-1.0580645161290323,-1.1567937438905183,-1.0580645161290323,1.875,1.75,-1.4846041055718475,-1.4968230694037146,0.0,0.0,0.0,0.0,12.2343828125
000062.7,0.125,0.25,0.125,0.125,0.8586510263929619,0.9459921798631477,0.6532258064516129,0.0,0.0,0.0,0.125,0.0,-0.8621700879765395,-0.8656891495601172,-0.9540566959921799,-0.9618768328445748,2.0,1.75,-1.4964809384164224,-1.5087976539589443,0.0,0.0,0.0,0.0,12.240665283203125
00062.75,0.0,0.25,0.125,0.125,0.7751710654936462,0.7783479960899315,0.7719941348973607,0.7783479960899315,0.0,0.0,0.125,0.0,-0.6853372434017596,-0.6853372434017596,-0.6797653958944282,-0.6853372434017596,2.0,1.75,-1.4964809384164224,-1.5087976539589443,0.0,0.0,0.0,0.0,12.265795166015625
000062.8,0.0,0.25,0.125,0.0,0.6082111436950147,0.6131964809384164,0.572434017595308,0.0,0.0,0.0,0.125,0.0,-0.5410557184750734,-0.6131964809384164,-0.6082111436950147,-0.6156891495601172,2.0,1.75,-1.508357771260997,-1.5145650048875856,0.0,0.0,0.0,0.0,12.2595126953125
00062.85,0.0,0.0,0.0,0.0,0.0,0.4689149560117302,0.4651026392961877,0.0,0.0,0.0,0.125,0.0,0.0,0.0,-0.4651026392961877,0.0,2.0,1.75,-1.508357771260997,-1.5145650048875856,0.0,0.0,0.0,0.0,12.290925048828125
000062.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.75,-1.508357771260997,-1.5145650048875856,0.0,0.0,0.0,0.0,12.3097724609375
00062.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.75,-1.526490713587488,-1.520772238514174,0.0,0.0,0.0,0.0,12.29720751953125
000063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.75,-1.526490713587488,-1.5327468230694037,0.0,0.0,0.0,0.0,12.3097724609375
00063.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.875,-1.526490713587488,-1.5327468230694037,0.0,0.0,0.0,0.0,12.303489990234375
000063.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.75,-1.5510263929618768,-1.5510263929618768,0.0,0.0,0.0,0.0,12.29720751953125
00063.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.875,1.75,-1.5390029325513197,-1.5390029325513197,0.0,0.0,0.0,0.0,12.303489990234375
000063.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.875,1.75,-1.5390029325513197,-1.5390029325513197,0.0,0.0,0.0,0.0,12.303489990234375
00063.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.0,1.75,-1.5269794721407626,-1.5269794721407626,0.0,0.0,0.0,0.0,12.303489990234375
000063.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.875,1.75,-1.520772238514174,-1.5269794721407626,0.0,0.0,0.0,0.0,12.316054931640625
00063.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.75,1.625,-1.520772238514174,-1.5269794721407626,0.0,0.0,0.0,0.0,12.32233740234375
000063.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.75,1.625,-0.6945259042033235,-1.1782991202346043,0.0,0.0,0.0,0.0,12.404009521484374
00063.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.625,1.7142717497556206,1.7073313782991202,0.0,0.0,0.0,0.0,12.3097724609375
000063.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,2.75,2.125,4.128739002932551,3.63108504398827,0.0,0.0,0.0,0.0,11.9579541015625
00063.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.75,6.75,5.55327468230694,5.530791788856305,0.0,0.0,0.0,0.0,11.844869628906249
000063.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,12.875,10.75,5.55327468230694,5.26099706744868,0.0,0.0,0.0,0.0,11.989366455078125
00063.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,8.875,8.125,5.328445747800587,5.26099706744868,0.0,0.0,0.0,0.0,12.02077880859375
000063.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,7.75,6.875,5.328445747800587,5.26099706744868,0.0,0.0,0.0,0.0,12.052191162109375
00063.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5086021505376344,0.0,0.5043988269794721,0.48494623655913977,6.75,6.5,5.328445747800587,5.395894428152492,0.0,0.0,0.0,0.0,12.083603515624999
000063.8,0.0,0.0,0.0,0.0,-0.9541055718475073,-0.8161290322580644,-0.8093841642228738,-0.9580645161290322,0.125,0.0,0.125,0.0,0.9580645161290322,0.9620234604105572,0.8093841642228738,0.9580645161290322,5.125,4.75,4.871114369501466,5.126099706744868,2.125,0.0,0.0,0.0,12.108733398437499
